id,route_id,vehicle_code,customer_in_vehicle_route_order_number,customer_code,customer_latitude,customer_longitude,come_to_the_customer_at_min,distance_between_two_last_customers_km,total_distance_to_customer_km,total_delivery_time_min,customer_time_window,
814,3005971,O78-K-074,11,7634,43.3059,17.82088,613.206,6.753,43.519,29.5,08:00 - 14:00, 
815,3005971,O78-K-074,12,920456,43.30797023,17.82298285,643.553,0.321,43.84,7.78, - , 
816,3005971,O78-K-074,13,133682,43.30804,17.82271,651.344,0.005,43.845,7.77, - , 
817,3005971,O78-K-074,14,131250,43.32004,17.81924,662.755,1.654,45.499,13.19,08:00 - 15:00, 
818,3005971,O78-K-074,15,922557,43.333182,17.8154,679.828,2.172,47.671,8.86, - , 
819,3005971,O78-K-074,16,1281,43.34294,17.81407,691.559,1.305,48.976,10.92, - , 
820,3005971,O78-K-074,17,921675,43.34816,17.813051666666,703.766,0.586,49.562,14.88,08:00 - 14:00, 
821,3005971,O78-K-074,18,1000,43.37391833,17.60171712,741.889,21.592,71.154,0.0,0, 
822,3005971,T14-E-264,0,1000,43.37391833,17.60171712,420.0,0.0,0.0,0.0,0, 
823,3005971,T14-E-264,1,139381,43.87597,16.7711,548.821,120.193,120.193,8.14, - , 
824,3005971,T14-E-264,2,285,43.83042464,16.9932639,585.88,23.265,143.458,12.34, - , 
825,3005971,T14-E-264,3,1664,43.82746,17.00381,599.43,0.946,144.404,9.63, - , 
826,3005971,T14-E-264,4,1656,43.804,16.99476,613.262,3.225,147.629,26.9, - , 
827,3005971,T14-E-264,5,10538,43.71415,17.23875,678.255,36.919,184.548,8.34, - , 
828,3005971,T14-E-264,6,923737,43.70319,17.282785,691.303,4.143,188.691,8.87, - , 
829,3005971,T14-E-264,7,136040,43.66250651,17.75966221,772.223,58.215,246.906,7.79, - , 
830,3005971,T14-E-264,8,131820,43.66258412,17.76279503,781.718,0.966,247.872,15.06,08:00 - 14:00, 
831,3005971,T14-E-264,9,922468,43.66299,17.7623,796.998,0.098,247.97,8.27, - , 
832,3005971,T14-E-264,10,7896,43.6609542,17.76228004,805.928,0.353,248.323,31.53,08:00 - 14:00, 
833,3005971,T14-E-264,11,920365,43.66067736,17.76222312,837.579,0.048,248.371,13.69, - , 
834,3005971,T14-E-264,12,923845,43.658726,17.762443,851.544,0.254,248.625,13.36, - , 
835,3005971,T14-E-264,13,134087,43.65449616,17.75906139,865.454,0.544,249.169,7.86, - , 
836,3005971,T14-E-264,14,137637,43.65430986,17.75944763,873.391,0.032,249.201,9.21, - , 
837,3005971,T14-E-264,15,142598,43.349088,17.8124599,930.187,45.048,294.249,8.59, - , 
838,3005971,T14-E-264,16,138622,43.34756,17.79552,941.593,1.702,295.951,7.92, - , 
839,3005971,T14-E-264,17,1000,43.37391833,17.60171712,971.634,20.66,316.611,0.0,0, 
840,2604001,A08-J-522,0,1000,43.37391833,17.60171712,450.97,0.0,0.0,0.0,0, 
841,2604001,A08-J-522,1,1387,43.4646396,17.34455414,481.0,28.742,28.742,8.65, - , 
842,2604001,A08-J-522,2,145171,43.47044321,17.33773203,491.058,1.166,29.908,8.05, - , 
843,2604001,A08-J-522,3,921035,43.47431317,17.32787704,500.12,0.917,30.825,9.9, - , 
844,2604001,A08-J-522,4,131470,43.47386757,17.32754731,510.097,0.035,30.86,10.71, - , 
845,2604001,A08-J-522,5,131335,43.64127,17.23204,545.601,24.239,55.099,9.66,08:00 - 15:00, 
846,2604001,A08-J-522,6,144631,43.7019918847229,17.210914975587,564.281,8.62,63.719,8.48, - , 
847,2604001,A08-J-522,7,168,43.70264,17.21033,573.289,0.198,63.917,34.53, - , 
848,2604001,A08-J-522,8,478,43.70716,17.2229,609.799,1.49,65.407,8.09, - , 
849,2604001,A08-J-522,9,134143,43.713521,17.231064,619.704,1.248,66.655,31.56, - , 
850,2604001,A08-J-522,10,921042,43.71562,17.22894,651.825,0.3,66.955,8.75, - , 
851,2604001,A08-J-522,11,204,43.71837,17.21969,662.379,1.075,68.03,9.54, - , 
852,2604001,A08-J-522,12,923762,43.715555,17.230788,674.658,1.471,69.501,8.8, - , 
853,2604001,A08-J-522,13,1665,43.71608,17.23162,683.799,0.138,69.639,9.06, - , 
854,2604001,A08-J-522,14,137381,43.71619,17.2317,693.101,0.077,69.716,10.67,08:00 - 15:00, 
855,2604001,A08-J-522,15,141727,43.71657,17.23185,704.145,0.114,69.83,8.22, - , 
856,2604001,A08-J-522,16,15221,43.71695937,17.23264032,713.091,0.226,70.056,8.46, - , 
857,2604001,A08-J-522,17,7959,43.71882,17.23422,722.783,0.616,70.672,32.0,08:00 - 14:00, 
858,2604001,A08-J-522,18,10538,43.71415,17.23875,755.586,0.766,71.438,8.4, - , 
859,2604001,A08-J-522,19,923951,43.71415,17.23876,763.986,0.001,71.439,8.11, - , 
860,2604001,A08-J-522,20,139542,43.71295,17.23745,772.426,0.21,71.649,9.6, - , 
861,2604001,A08-J-522,21,1651,43.71229,17.23658,782.488,0.194,71.843,33.45,08:00 - 15:00, 
862,2604001,A08-J-522,22,136403,43.72753544,17.27353865,822.483,5.183,77.026,10.8, - , 
863,2604001,A08-J-522,23,131336,43.63608,17.30644,848.133,11.887,88.913,10.68,08:00 - 15:00, 
864,2604001,A08-J-522,24,144680,43.586910367012,17.298542261123,868.295,6.884,95.797,12.49, - , 
865,2604001,A08-J-522,25,1000,43.37391833,17.60171712,930.318,47.593,143.39,0.0,0, 
866,2604001,A69-O-649,0,1000,43.37391833,17.60171712,443.81,0.0,0.0,0.0,0, 
867,2604001,A69-O-649,1,742,43.22780491,17.69687677,480.0,28.324,28.324,9.14,08:00 - 14:00, 
868,2604001,A69-O-649,2,740,43.22866482,17.69685531,489.657,0.193,28.517,8.25,08:00 - 14:00, 
869,2604001,A69-O-649,3,739,43.20614682,17.78742814,510.315,11.093,39.61,8.28,08:00 - 14:00, 
870,2604001,A69-O-649,4,142677,43.26047,17.88067,536.855,12.432,52.042,26.0, - , 
871,2604001,A69-O-649,5,1644,43.3235,17.83111,574.592,9.519,61.561,22.0, - , 
872,2604001,A69-O-649,6,1892,43.34702534,17.81660819,599.815,3.092,64.653,15.0, - , 
873,2604001,A69-O-649,7,140401,43.35868,17.81705,616.531,1.502,66.155,8.65, - , 
874,2604001,A69-O-649,8,131511,43.36378,17.82157,626.479,0.925,67.08,9.49,08:00 - 14:00, 
875,2604001,A69-O-649,9,135717,43.3726,17.84617,638.4,2.285,69.365,10.55, - , 
876,2604001,A69-O-649,10,923700,43.377547,17.851378,649.687,0.713,70.078,10.88, - , 
877,2604001,A69-O-649,11,922636,43.396088,17.871369,663.229,2.619,72.697,10.83, - , 
878,2604001,A69-O-649,12,131248,43.40848,17.87487,675.489,1.407,74.104,17.0,08:00 - 15:00, 
879,2604001,A69-O-649,13,138087,43.41305,17.87588,693.017,0.515,74.619,35.04,08:00 - 15:00, 
880,2604001,A69-O-649,14,133688,43.43655088,17.85878056,731.137,3.034,77.653,8.9, - , 
881,2604001,A69-O-649,15,133703,43.43229706,17.86367291,740.653,0.611,78.264,8.09, - , 
882,2604001,A69-O-649,16,921663,43.408098333333,17.871271666666,752.384,3.268,81.532,9.17, - , 
883,2604001,A69-O-649,17,10821,43.3814385,17.86956573,769.397,4.451,85.983,8.76, - , 
884,2604001,A69-O-649,18,920968,43.35491764,17.81399424,787.958,6.56,92.543,18.0, - , 
885,2604001,A69-O-649,19,921675,43.34816,17.813051666666,808.785,1.288,93.831,8.9,08:00 - 14:00, 
886,2604001,A69-O-649,20,15249,43.3505,17.79755,820.138,1.412,95.243,8.41,08:00 - 14:00, 
887,2604001,A69-O-649,21,15328,43.34914,17.79765,828.911,0.164,95.407,8.58,08:00 - 14:00, 
888,2604001,A69-O-649,22,1684,43.34135,17.7989,839.372,1.435,96.842,15.0, - , 
889,2604001,A69-O-649,23,1000,43.37391833,17.60171712,875.393,20.004,116.846,0.0,0, 
890,2604001,J92-T-826,0,1000,43.37391833,17.60171712,480.571,0.0,0.0,0.0,0, 
891,2604001,J92-T-826,1,1078,43.37446,17.60252,481.0,0.161,0.161,8.89, - , 
892,2604001,J92-T-826,2,142857,43.3468,17.7848,513.331,20.753,20.914,7.83, - , 
893,2604001,J92-T-826,3,15251,43.34646,17.79313,523.449,1.042,21.956,8.16,08:00 - 14:00, 
894,2604001,J92-T-826,4,27,43.35324,17.79377,533.688,1.162,23.118,10.2, - , 
895,2604001,J92-T-826,5,15253,43.35379,17.79422,544.042,0.07,23.188,11.91,08:00 - 14:00, 
896,2604001,J92-T-826,6,921003,43.3526515,17.79721674,556.876,0.348,23.536,10.57,08:00 - 15:00, 
897,2604001,J92-T-826,7,922121,43.35466,17.79733,568.161,0.324,23.86,8.08, - , 
898,2604001,J92-T-826,8,921336,43.35442352,17.80005933,576.967,0.33,24.19,14.3,08:00 - 14:00, 
899,2604001,J92-T-826,9,139007,43.34938,17.80456,592.928,0.731,24.921,9.88,08:00 - 14:00, 
900,2604001,J92-T-826,10,15204,43.34455,17.80581,604.304,0.688,25.609,7.79,08:00 - 14:00, 
901,2604001,J92-T-826,11,135579,43.34296,17.81269,614.096,0.718,26.327,11.5,08:00 - 14:00, 
902,2604001,J92-T-826,12,922773,43.346327,17.817195,630.744,1.277,27.604,18.0, - , 
903,2604001,J92-T-826,13,922557,43.333182,17.8154,651.527,1.812,29.416,8.86, - , 
904,2604001,J92-T-826,14,15207,43.33777,17.80771,662.026,0.947,30.363,8.82,08:00 - 14:00, 
905,2604001,J92-T-826,15,15206,43.33583,17.80148,672.87,0.923,31.286,8.32,08:00 - 14:00, 
906,2604001,J92-T-826,16,1000,43.37391833,17.60171712,702.189,19.445,50.731,0.0,0, 
907,2604001,O76-T-702,0,1000,43.37391833,17.60171712,451.323,0.0,0.0,0.0,0, 
908,2604001,O76-T-702,1,743,43.24246863,17.65760923,480.0,25.632,25.632,8.24,08:00 - 14:00, 
909,2604001,O76-T-702,2,744,43.20674,17.6682,493.575,4.692,30.324,9.63,08:00 - 14:00, 
910,2604001,O76-T-702,3,141028,43.2072,17.64629,505.251,1.842,32.166,9.65,08:00 - 15:00, 
911,2604001,O76-T-702,4,15209,43.19572942,17.67561221,518.85,3.413,35.579,8.66,08:00 - 14:00, 
912,2604001,O76-T-702,5,142542,43.18853,17.64911,530.843,2.708,38.287,8.33, - , 
913,2604001,O76-T-702,6,922805,43.111334,17.699419,551.988,12.04,50.327,9.03, - , 
914,2604001,O76-T-702,7,144561,43.10746,17.70177,562.877,0.965,51.292,34.89,08:00 - 15:00, 
915,2604001,O76-T-702,8,1676,43.1094,17.70362,599.032,0.386,51.678,8.26, - , 
916,2604001,O76-T-702,9,920300,43.11001558,17.70152194,607.534,0.231,51.909,18.0,08:00 - 14:00, 
917,2604001,O76-T-702,10,15027,43.11036,17.70165,625.589,0.041,51.95,13.882,08:00 - 15:00, 
918,2604001,O76-T-702,11,15203,43.11035251,17.70323897,639.955,0.233,52.183,45.73,08:00 - 14:00, 
919,2604001,O76-T-702,12,871,43.1135752,17.7051397,686.587,0.519,52.702,7.97, - , 
920,2604001,O76-T-702,13,144394,43.11415665,17.71312219,695.569,0.74,53.442,15.0, - , 
921,2604001,O76-T-702,14,1118,43.11155,17.71267,711.383,0.435,53.877,11.37,08:00 - 15:00, 
922,2604001,O76-T-702,15,142179,43.10786,17.71438,723.93,0.784,54.661,8.77, - , 
923,2604001,O76-T-702,16,921932,43.10820519,17.71376174,732.755,0.055,54.716,11.25, - , 
924,2604001,O76-T-702,17,15252,43.25176,17.83719,766.995,22.644,77.36,8.9,08:00 - 14:00, 
925,2604001,O76-T-702,18,921302,43.35266,17.80444,789.095,12.52,89.88,77.94,08:00 - 15:00, 
926,2604001,O76-T-702,19,923590,43.34687,17.79848,869.268,1.418,91.298,77.88, - , 
927,2604001,O76-T-702,20,922202,43.343041,17.798946,948.05,0.61,91.908,8.57, - , 
928,2604001,O76-T-702,21,1000,43.37391833,17.60171712,977.542,19.912,111.82,0.0,0, 
929,2604001,O76-T-703,0,1000,43.37391833,17.60171712,458.704,0.0,0.0,0.0,0, 
930,2604001,O76-T-703,1,15250,43.34129,17.80184,480.0,19.904,19.904,8.74,08:00 - 14:00, 
931,2604001,O76-T-703,2,131768,43.34568,17.80545,490.357,0.747,20.651,19.84, - , 
932,2604001,O76-T-703,3,15208,43.3503,17.80166,511.286,0.734,21.385,58.35,08:00 - 14:00, 
933,2604001,O76-T-703,4,1408,43.35459,17.79902,571.539,0.886,22.271,20.62,08:00 - 15:00, 
934,2604001,O76-T-703,5,137635,43.31353178,17.82928296,599.804,6.302,28.573,10.08, - , 
935,2604001,O76-T-703,6,532,43.08709,17.93107,640.75,30.228,58.801,19.16, - , 
936,2604001,O76-T-703,7,7945,43.07982,17.94985,663.012,2.277,61.078,20.0,08:00 - 14:00, 
937,2604001,O76-T-703,8,922910,43.0791928,17.9500538,683.188,0.079,61.157,10.18, - , 
938,2604001,O76-T-703,9,7935,43.083,17.95873,694.941,0.971,62.128,11.03,08:00 - 14:00, 
939,2604001,O76-T-703,10,921127,43.08222786,17.96003741,706.444,0.214,62.342,12.25,08:00 - 14:00, 
940,2604001,O76-T-703,11,144835,43.1358,17.82766,732.807,13.702,76.044,9.52, - , 
941,2604001,O76-T-703,12,7930,43.1377,17.77995,746.441,4.038,80.082,9.0,08:00 - 14:00, 
942,2604001,O76-T-703,13,138157,43.135963,17.776839,755.76,0.317,80.399,17.0,08:00 - 15:00, 
943,2604001,O76-T-703,14,133394,43.13381,17.77357,773.123,0.361,80.76,8.48, - , 
944,2604001,O76-T-703,15,136700,43.08876243,17.71949315,790.381,8.556,89.316,11.24, - , 
945,2604001,O76-T-703,16,738,43.07658527,17.71537328,803.26,1.475,90.791,21.0,08:00 - 14:00, 
946,2604001,O76-T-703,17,134513,43.048462,17.665945,831.069,6.546,97.337,27.0, - , 
947,2604001,O76-T-703,18,141548,43.08996,17.69774,868.816,8.966,106.303,10.17, - , 
948,2604001,O76-T-703,19,136942,43.10904,17.70146,881.89,2.574,108.877,10.5, - , 
949,2604001,O76-T-703,20,138277,43.11064,17.699565,892.896,0.383,109.26,17.0, - , 
950,2604001,O76-T-703,21,1016,43.111171,17.69928539,910.039,0.1,109.36,15.0, - , 
951,2604001,O76-T-703,22,922075,43.11211,17.70017,925.204,0.133,109.493,9.38, - , 
952,2604001,O76-T-703,23,923589,43.12712827287,17.67978970747,937.334,2.712,112.205,15.0, - , 
953,2604001,O76-T-703,24,1000,43.37391833,17.60171712,999.766,42.856,155.061,0.0,0, 
954,2604001,O78-K-074,0,1000,43.37391833,17.60171712,479.119,0.0,0.0,0.0,0, 
955,2604001,O78-K-074,1,145229,43.37916,17.60656,481.0,0.847,0.847,8.37, - , 
956,2604001,O78-K-074,2,140493,43.37811,17.55401,495.024,4.731,5.578,8.32, - , 
957,2604001,O78-K-074,3,139187,43.46798,17.33015,529.546,25.007,30.585,16.0, - , 
958,2604001,O78-K-074,4,143115,43.46942,17.32524,546.602,0.48,31.065,31.09,08:00 - 14:00, 
959,2604001,O78-K-074,5,140023,43.46984,17.32242,578.231,0.273,31.338,9.86, - , 
960,2604001,O78-K-074,6,1687,43.472493,17.327104,589.51,0.82,32.158,9.28, - , 
961,2604001,O78-K-074,7,7521,43.47523786,17.32810521,599.406,0.414,32.572,9.0,08:00 - 14:00, 
962,2604001,O78-K-074,8,921824,43.48384214,17.29862149,611.189,2.735,35.307,21.0, - , 
963,2604001,O78-K-074,9,454,43.48189308,17.30045863,633.201,0.736,36.043,9.63, - , 
964,2604001,O78-K-074,10,138650,43.47312,17.29732,645.009,1.417,37.46,8.4, - , 
965,2604001,O78-K-074,11,2038,43.4744,17.32819,657.545,3.523,40.983,8.76, - , 
966,2604001,O78-K-074,12,1000,43.37391833,17.60171712,698.381,30.652,71.635,0.0,0, 
967,3016355,875-M-523,0,1000,43.37391833,17.60171712,480.571,0.0,0.0,0.0,0, 
968,3016355,875-M-523,1,1078,43.37446,17.60252,481.0,0.161,0.161,12.0, - , 
969,3016355,875-M-523,2,1079,43.3742,17.60264,493.11,0.033,0.194,10.0, - , 
970,3016355,875-M-523,3,131762,43.36655,17.64331,507.29,3.593,3.787,15.0, - , 
971,3016355,875-M-523,4,7528,43.22277,17.69146,555.169,25.908,29.695,124.8,08:00 - 15:00, 
972,3016355,875-M-523,5,131241,43.36667957,17.66390735,711.957,25.785,55.48,8.09,08:00 - 15:00, 
973,3016355,875-M-523,6,1000,43.37391833,17.60171712,726.295,5.463,60.943,0.0,0, 
974,3016355,A08-J-522,0,1000,43.37391833,17.60171712,420.0,0.0,0.0,0.0,0, 
975,3016355,A08-J-522,1,920105,43.83979,17.17697,504.469,81.498,81.498,15.0, - , 
976,3016355,A08-J-522,2,136139,43.84171,17.17332,520.129,0.566,82.064,7.87, - , 
977,3016355,A08-J-522,3,145190,43.9845416,17.27298181,547.92,19.568,101.632,11.13, - , 
978,3016355,A08-J-522,4,547,43.98758,17.2757,559.457,0.402,102.034,25.0, - , 
979,3016355,A08-J-522,5,526,43.99062151,17.2798356,584.985,0.49,102.524,15.0, - , 
980,3016355,A08-J-522,6,15200,43.99059,17.27981,599.996,0.003,102.527,15.0,08:00 - 14:00, 
981,3016355,A08-J-522,7,923863,44.139929,17.39226,648.92,29.928,132.455,45.0, - , 
982,3016355,A08-J-522,8,921745,44.14353912,17.39380057,694.569,0.439,132.894,25.0,08:00 - 14:00, 
983,3016355,A08-J-522,9,922090,44.14458972,17.39382312,719.734,0.144,133.038,11.44,08:00 - 14:00, 
984,3016355,A08-J-522,10,921437,44.14417899,17.3959625,731.449,0.266,133.304,22.0,08:00 - 14:00, 
985,3016355,A08-J-522,11,920619,44.196281433105,17.427760362625,760.929,7.365,140.669,12.0, - , 
986,3016355,A08-J-522,12,923209,44.146172,17.39155,780.838,7.787,148.456,7.95, - , 
987,3016355,A08-J-522,13,131271,44.04291,17.45188,809.435,14.171,162.627,20.0,08:00 - 14:00, 
988,3016355,A08-J-522,14,1096,43.39015,17.48427,948.895,116.209,278.836,8.15, - , 
989,3016355,A08-J-522,15,1000,43.37391833,17.60171712,969.101,11.187,290.023,0.0,0, 
990,3016355,A69-O-649,0,1000,43.37391833,17.60171712,420.0,0.0,0.0,0.0,0, 
991,3016355,A69-O-649,1,137665,42.95202,18.08555,499.497,75.873,75.873,20.0,08:00 - 15:00, 
992,3016355,A69-O-649,2,131717,42.94815,18.09405,521.191,0.92,76.793,15.0, - , 
993,3016355,A69-O-649,3,136201,42.71305,18.33933,587.583,38.465,115.258,20.0, - , 
994,3016355,A69-O-649,4,144817,42.71105,18.34056,608.177,0.289,115.547,12.36,08:00 - 14:00, 
995,3016355,A69-O-649,5,1480,42.70812,18.34709,622.594,1.225,116.772,20.0, - , 
996,3016355,A69-O-649,6,135850,42.70181,18.34876,644.662,1.222,117.994,15.0, - , 
997,3016355,A69-O-649,7,138766,42.71031,18.35066,661.07,0.958,118.952,11.96, - , 
998,3016355,A69-O-649,8,136590,42.7104,18.3512,673.129,0.043,118.995,10.0, - , 
999,3016355,A69-O-649,9,920359,42.71111,18.35247,683.415,0.132,119.127,11.69, - , 
1000,3016355,A69-O-649,10,1584,42.72028,18.35786,698.416,1.507,120.634,20.0, - , 
1001,3016355,A69-O-649,11,1774,42.72212,18.35383,719.714,0.59,121.224,12.41, - , 
1002,3016355,A69-O-649,12,118,42.71806,18.3462,734.643,1.194,122.418,15.0, - , 
1003,3016355,A69-O-649,13,1000,43.37391833,17.60171712,883.326,116.386,238.804,0.0,0, 
1004,3016355,J92-T-826,0,1000,43.37391833,17.60171712,479.647,0.0,0.0,0.0,0, 
1005,3016355,J92-T-826,1,1080,43.37812828,17.60419065,481.0,0.606,0.606,8.09, - , 
1006,3016355,J92-T-826,2,131243,43.37883011,17.60266715,489.343,0.171,0.777,22.0,08:00 - 15:00, 
1007,3016355,J92-T-826,3,1082,43.387208,17.591035,513.554,1.653,2.43,15.0, - , 
1008,3016355,J92-T-826,4,1084,43.39383,17.57821,530.259,1.289,3.719,8.11, - , 
1009,3016355,J92-T-826,5,923686,43.386123,17.581203,540.954,1.499,5.218,20.0, - , 
1010,3016355,J92-T-826,6,131246,43.37751,17.564424,565.035,2.098,7.316,15.0,08:00 - 15:00, 
1011,3016355,J92-T-826,7,145160,43.37824092,17.56334723,580.332,0.183,7.499,7.92, - , 
1012,3016355,J92-T-826,8,144279,43.37814726,17.55343816,589.132,0.831,8.33,10.0, - , 
1013,3016355,J92-T-826,9,131456,43.38069,17.58241,601.86,2.517,10.847,15.0,08:00 - 14:00, 
1014,3016355,J92-T-826,10,922957,43.37312,17.60525,619.302,2.321,13.168,7.76, - , 
1015,3016355,J92-T-826,11,15328,43.34914,17.79765,648.171,20.406,33.574,20.0,08:00 - 14:00, 
1016,3016355,J92-T-826,12,921302,43.35266,17.80444,670.448,1.109,34.683,10.28,08:00 - 15:00, 
1017,3016355,J92-T-826,13,1418,43.35185,17.80429,681.069,0.145,34.828,10.0, - , 
1018,3016355,J92-T-826,14,131249,43.34937,17.80554,691.982,0.397,35.225,11.86,08:00 - 15:00, 
1019,3016355,J92-T-826,15,142995,43.338239,17.810566,706.328,1.596,36.821,8.8, - , 
1020,3016355,J92-T-826,16,133291,43.33916,17.80854,716.085,0.592,37.413,15.0,08:00 - 14:00, 
1021,3016355,J92-T-826,17,15205,43.33748,17.80009,734.187,1.41,38.823,13.0,08:00 - 14:00, 
1022,3016355,J92-T-826,18,1000,43.37391833,17.60171712,768.604,19.715,58.538,0.0,0, 
1023,3016355,O76-T-702,0,1000,43.37391833,17.60171712,454.689,0.0,0.0,0.0,0, 
1024,3016355,O76-T-702,1,990,43.3552,17.81367,480.0,22.515,22.515,67.0,08:00 - 15:00, 
1025,3016355,O76-T-702,2,137731,43.36458,17.82233,549.398,1.692,24.207,11.58,08:00 - 15:00, 
1026,3016355,O76-T-702,3,137232,43.32651,17.82499,566.016,4.765,28.972,8.08, - , 
1027,3016355,O76-T-702,4,1324,43.31139,17.83113,576.494,1.983,30.955,20.0, - , 
1028,3016355,O76-T-702,5,923413,43.311751,17.830779,597.055,0.285,31.24,18.27, - , 
1029,3016355,O76-T-702,6,920296,43.30545,17.83166,616.282,0.794,32.034,69.0,08:00 - 15:00, 
1030,3016355,O76-T-702,7,922033,43.30448,17.83164,685.678,0.12,32.154,35.0,08:00 - 14:00, 
1031,3016355,O76-T-702,8,7634,43.3059,17.82088,724.528,1.89,34.044,12.0,08:00 - 14:00, 
1032,3016355,O76-T-702,9,1048,43.23378182,17.48850024,783.278,40.997,75.041,35.0,08:00 - 14:00, 
1033,3016355,O76-T-702,10,139534,43.24214,17.4751,819.741,1.445,76.486,40.0, - , 
1034,3016355,O76-T-702,11,1356,43.35237344,17.47782641,882.28,21.719,98.205,7.92, - , 
1035,3016355,O76-T-702,12,922004,43.38719,17.49213,899.407,9.073,107.278,15.0, - , 
1036,3016355,O76-T-702,13,1487,43.37776,17.55557,920.325,5.599,112.877,20.0, - , 
1037,3016355,O76-T-702,14,1805,43.38176,17.59155,943.988,3.234,116.111,8.73, - , 
1038,3016355,O76-T-702,15,1000,43.37391833,17.60171712,955.798,1.82,117.931,0.0,0, 
1039,3016355,O76-T-703,0,1000,43.37391833,17.60171712,477.657,0.0,0.0,0.0,0, 
1040,3016355,O76-T-703,1,131244,43.37845,17.59686,480.0,1.17,1.17,13.0,08:00 - 15:00, 
1041,3016355,O76-T-703,2,135499,43.37543008,17.58881086,496.707,2.719,3.889,7.82, - , 
1042,3016355,O76-T-703,3,132470,43.3614283,17.57430169,508.124,2.574,6.463,10.0, - , 
1043,3016355,O76-T-703,4,219,43.19973391,17.57997536,553.742,32.55,39.013,15.0, - , 
1044,3016355,O76-T-703,5,132580,43.20028138,17.57759357,569.182,0.24,39.253,15.0, - , 
1045,3016355,O76-T-703,6,920697,43.193666,17.5677448,585.656,1.311,40.564,38.0,08:00 - 14:00, 
1046,3016355,O76-T-703,7,1044,43.1877,17.54378,626.505,2.641,43.205,35.0,08:00 - 14:00, 
1047,3016355,O76-T-703,8,10706,43.18099187,17.51800561,664.651,2.879,46.084,11.81, - , 
1048,3016355,O76-T-703,9,1374,43.18142998,17.51678252,676.659,0.111,46.195,20.0, - , 
1049,3016355,O76-T-703,10,1381,43.17147785,17.4806478,700.674,3.599,49.794,35.0, - , 
1050,3016355,O76-T-703,11,139097,43.19142743,17.49985242,741.977,5.515,55.309,15.0,08:00 - 15:00, 
1051,3016355,O76-T-703,12,922526,43.192894,17.539936,761.993,4.445,59.754,15.0, - , 
1052,3016355,O76-T-703,13,923183,43.1927583,17.5401808,777.004,0.006,59.76,20.0, - , 
1053,3016355,O76-T-703,14,15025,43.19769,17.5463,798.016,0.756,60.516,11.83,08:00 - 15:00, 
1054,3016355,O76-T-703,15,1047,43.19804455,17.54583621,809.967,0.053,60.569,20.0,08:00 - 14:00, 
1055,3016355,O76-T-703,16,156,43.1982479,17.54493499,830.187,0.096,60.665,15.0, - , 
1056,3016355,O76-T-703,17,922169,43.150043,17.603987,864.954,18.119,78.784,8.04, - , 
1057,3016355,O76-T-703,18,922170,43.15869157,17.63928627,879.594,9.376,88.16,8.04, - , 
1058,3016355,O76-T-703,19,2091,43.30622219,17.82287115,926.2,33.32,121.48,25.34, - , 
1059,3016355,O76-T-703,20,1000,43.37391833,17.60171712,981.482,24.593,146.073,0.0,0, 
1060,3016355,O78-K-074,0,1000,43.37391833,17.60171712,455.052,0.0,0.0,0.0,0, 
1061,3016355,O78-K-074,1,132462,43.32605,17.82229,480.0,22.296,22.296,15.0,08:00 - 14:00, 
1062,3016355,O78-K-074,2,1439,43.32738,17.82022,495.748,0.322,22.618,12.0, - , 
1063,3016355,O78-K-074,3,921372,43.313928333333,17.829861666666,510.124,2.158,24.776,10.0,08:00 - 14:00, 
1064,3016355,O78-K-074,4,144653,43.28187,17.83479,524.04,3.714,28.49,15.0,08:00 - 14:00, 
1065,3016355,O78-K-074,5,136498,43.27371,17.83456,540.184,0.981,29.471,15.0, - , 
1066,3016355,O78-K-074,6,398,43.26749,17.83281,556.691,0.934,30.405,12.41, - , 
1067,3016355,O78-K-074,7,138095,43.25759807,17.89494479,583.335,11.952,42.357,20.0,08:00 - 15:00, 
1068,3016355,O78-K-074,8,138093,43.32767302,17.82233471,615.82,10.78,53.137,15.0,08:00 - 15:00, 
1069,3016355,O78-K-074,9,138096,43.33069,17.81663,632.371,0.994,54.131,11.1,08:00 - 15:00, 
1070,3016355,O78-K-074,10,922863,43.33881,17.81903,646.364,1.416,55.547,10.0, - , 
1071,3016355,O78-K-074,11,135579,43.34296,17.81269,659.906,1.186,56.733,38.0,08:00 - 14:00, 
1072,3016355,O78-K-074,12,923591,43.3418,17.81349,699.82,0.145,56.878,40.0, - , 
1073,3016355,O78-K-074,13,138088,43.34181,17.81323,780.0,0.009,56.887,30.0,13:00 - 15:00, 
1074,3016355,O78-K-074,14,138097,43.33943,17.81424,812.079,0.438,57.325,15.0,13:00 - 15:00, 
1075,3016355,O78-K-074,15,1281,43.34294,17.81407,828.201,0.51,57.835,8.06, - , 
1076,3016355,O78-K-074,16,145259,43.34425513,17.8136708,836.591,0.15,57.985,40.0, - , 
1077,3016355,O78-K-074,17,15022,43.3444,17.81322,876.701,0.049,58.034,15.0,08:00 - 15:00, 
1078,3016355,O78-K-074,18,1199,43.3547,17.79994,895.353,1.944,59.978,8.13, - , 
1079,3016355,O78-K-074,19,921276,43.35147,17.79922,904.385,0.41,60.388,7.8, - , 
1080,3016355,O78-K-074,20,1186,43.35179,17.78064,916.178,2.137,62.525,8.06, - , 
1081,3016355,O78-K-074,21,1000,43.37391833,17.60171712,949.626,21.64,84.165,0.0,0, 
